Level,Risk_factor,measure,year_gbd,anal_year,val,lower,upper
,Suboptimal breastfeeding,DALYs,2021,2021,9139749.35678972,6771468.48814183,11828671.5536876
,Occupational exposure to silica,DALYs,2021,1990,1196184.13226143,635672.445734789,1754452.94120519
,Occupational exposure to silica,DALYs,2021,2005,1426196.49348187,732369.311803035,2048294.1513203
,Occupational exposure to silica,DALYs,2021,2006,1430040.55268087,714827.586629863,2053458.220695
,Occupational exposure to silica,DALYs,2021,2007,1448302.72974612,741666.653760772,2111257.80347583
,Occupational exposure to silica,DALYs,2021,2010,1518320.25049104,793232.442349883,2177731.84524084
,Occupational exposure to silica,DALYs,2021,2013,1590132.28149994,822488.514419847,2291465.36376771
,Occupational exposure to silica,DALYs,2021,2015,1627295.62584285,850763.422414547,2376133.10660574
,Occupational exposure to silica,DALYs,2021,2016,1659049.5524887,854032.692879532,2398018.4267297
,Occupational exposure to silica,DALYs,2021,2017,1680458.34631036,871573.990236407,2510609.22288491
,Occupational exposure to silica,DALYs,2021,2019,1732847.39077515,854850.000419129,2567166.62117209
,Occupational exposure to silica,DALYs,2021,2021,1799300.72704815,940790.501402295,2703119.98676482
,Vitamin A deficiency,DALYs,2021,1990,18794772.3130744,-43428353.6192384,69158948.1295645
,Vitamin A deficiency,DALYs,2021,2005,9444155.7408938,-20963061.5122099,34045231.2155652
,Vitamin A deficiency,DALYs,2021,2006,8612807.23736729,-18900673.4385663,31198562.6358643
,Vitamin A deficiency,DALYs,2021,2007,7964992.52212874,-17314998.3954128,28598068.4995689
,Vitamin A deficiency,DALYs,2021,2010,6607678.48368884,-13888127.9574669,23427078.6768421
,Vitamin A deficiency,DALYs,2021,2013,5188539.47781559,-9845043.72820602,17695694.5078966
,Vitamin A deficiency,DALYs,2021,2015,4340506.39674252,-7579661.9601953,14480028.8062918
,Vitamin A deficiency,DALYs,2021,2016,3971278.8280798,-6819389.60190251,13054858.2983262
,Vitamin A deficiency,DALYs,2021,2017,3695240.84287813,-6143548.02007055,12176244.1229081
,Vitamin A deficiency,DALYs,2021,2019,3259129.57197459,-4972474.2133165,10440855.6952867
,Vitamin A deficiency,DALYs,2021,2021,2663755.6691142,-3931015.04822064,8118159.57172166
,Second-hand smoke,DALYs,2021,1990,46260090.739545,21049935.3342162,71958948.3893222
,Second-hand smoke,DALYs,2021,2005,39436780.6718084,19616272.0452248,59969500.3077233
,Second-hand smoke,DALYs,2021,2006,38479999.9168618,19252714.4225425,58297784.6648395
