,Overarching_group,Group,Risk_factor,anal_year,median_Deaths,min_Deaths,max_Deaths,n_estimates_Deaths,mean_Deaths,std_Deaths,mad_Deaths,range_Deaths,fold_range_vs_median_Deaths,rmu_Deaths,cv_Deaths,max_vs_min_Deaths,f_med_Deaths,rcv_m_Deaths,median_DALYs,min_DALYs,max_DALYs,n_estimates_DALYs,mean_DALYs,std_DALYs,mad_DALYs,range_DALYs,fold_range_vs_median_DALYs,rmu_DALYs,cv_DALYs,max_vs_min_DALYs,f_med_DALYs,rcv_m_DALYs
327,Behavioural risks,Tobacco,Smoking,2010,5666727.02123351,5416259.80169189,7030931.78077933,4.0,5945161.406234561,733785.6322672961,139544.59915405512,1614671.9790874403,0.28493907912577815,0.27159430480628655,0.12342568723160167,1.2981156809691923,1.2407394523212565,0.0364946282344995,155833602.2231195,136907000.0,187084324.941667,4,158914632.3469765,20791483.289758567,9486690.525975004,50177324.94166699,0.32199297343986233,0.3157501873843127,0.13083429123356083,1.3665066427696684,1.2005390510950475,0.0902197931570956
328,Behavioural risks,Tobacco,Smoking,2013,5780729.832386155,5418611.15418155,7141391.42531782,4.0,6030365.56106792,760709.329120747,199694.42290922487,1722780.27113627,0.2980212397203737,0.285684218260092,0.12614647012975325,1.3179376083863847,1.2353788591379327,0.05119546204935009,156304908.289314,134196000.0,189065801.321927,4,158967904.47513875,22623598.979793277,11524553.748301,54869801.32192701,0.35104336723940394,0.34516276416355596,0.14231551365345838,1.4088780688092566,1.2095960606174563,0.10926968859716697
329,Behavioural risks,Tobacco,Smoking,2015,6106648.783590389,5485660.11187999,7277056.38502644,4.0,6244003.516021803,786231.5765464155,458169.9440600048,1791396.2731464496,0.293351777158077,0.2868986650231403,0.12591786255869078,1.3265598372139247,1.1916611946934195,0.11119156859348739,157279371.383664,148623000.0,192051559.966402,4,163808325.6834325,19281069.696861826,4795900.695090011,43428559.966401994,0.2761236873236432,0.2651181482089609,0.11770506545633966,1.2922061858958707,1.221085500767392,0.04519044530503271
330,Behavioural risks,Tobacco,Smoking,2016,6097874.0778726395,5580147.67344904,7359293.10005788,4.0,6283797.23231305,779018.2981503254,370476.1632754798,1779145.42660884,0.29176486819641395,0.28313221462016225,0.12397253911128682,1.3188348285250964,1.2068620975238817,0.09003886714659844,158948845.258427,155065750.0,193679071.124863,4,166660627.91042924,18112103.395745344,2250622.3414034992,38613321.124863,0.2429292333774651,0.23168832140495413,0.10867655800192705,1.2490125712793638,1.2184993908572903,0.02098425002419545
331,Behavioural risks,Tobacco,Smoking,2017,6501357.96473572,5625921.46511627,7427967.82518319,4.0,6514151.304942725,883380.7772605852,737039.2674418655,1802046.3600669205,0.27717999375537744,0.27663563152111414,0.1356094962962105,1.3203113252185574,1.1556076644595248,0.16800985275285427,170906767.91140848,158805298.710179,194703906.641608,4,173830685.29365098,17556307.44663827,11597350.6449105,35898607.931429,0.21004790137999368,0.20651479266037367,0.10099659572175373,1.2260542199976856,1.1392404702342451,0.10056520210285987
332,Behavioural risks,Tobacco,Smoking,2019,6058328.39432256,5457312.60196093,7693367.94822144,3.0,6403002.981501644,1157188.9673559614,601015.7923616301,2236055.3462605104,0.3690878408565611,0.3492197883899949,0.18072597665487505,1.409735617024586,1.269882952438023,0.14702164463627335,162853742.972047,154444368.080213,199794745.476503,3,172364285.50958768,24124717.55306703,8409374.89183399,45350377.396290004,0.27847304316532756,0.2631077387186884,0.1399635515080362,1.293635682284877,1.2268354526601009,0.07652690912874585
333,Behavioural risks,Tobacco,Smoking,2021,5861245.16513155,5547471.25487631,6175019.07538679,2.0,5861245.16513155,443743.3194017988,313773.9102552398,627547.8205104796,0.1070673215042686,0.1070673215042686,0.07570802907914864,1.1131232216766975,1.0565616108383489,0.07933688523466303,161094478.5953585,157108292.981122,165080664.209595,2,161094478.5953585,5637317.75778979,3986185.614236504,7972371.228473008,0.04948879252713699,0.04948879252713699,0.034993860788672705,1.050744432882553,1.0253722164412764,0.03667119526260851
334,Behavioural risks,Tobacco,Tobacco,1990,5746560.00846214,5229000.0,6773843.91638612,5.0,5797640.565246028,614451.0771745922,416752.00846214034,1544843.91638612,0.2688293368747996,0.2664607953874704,0.10598295466226741,1.295437735013601,1.1787650187958092,0.1074775997520954,178364236.269146,142341000.0,200785029.596542,5,172260504.4979946,24572828.02125319,22420793.327396005,58444029.596542,0.32766674989907624,0.33927701400190885,0.14264922823060266,1.4105916748971976,1.2530770211614783,0.18629079688969405
335,Behavioural risks,Tobacco,Tobacco,2005,6751432.193872225,6514353.92366961,7829610.36949517,4.0,6961707.170227308,598431.035343776,182323.0381651949,1315256.44582556,0.194811472300547,0.18892728660728994,0.08596038596725931,1.2019012877158295,1.1596962162489801,0.04002154428893796,191537711.4010685,174309000.0,216011345.6328,4,193348942.10873425,17440665.179228615,10546497.107676506,41702345.63280001,0.21772394233884207,0.21568437446814545,0.09020305458625397,1.2392437890917853,1.1277744943943973,0.08160225262819648
336,Behavioural risks,Tobacco,Tobacco,2006,6737126.89419696,6398182.24817988,7752459.20579767,4.0,6906223.810592867,593989.4043367546,227633.87591006001,1354276.9576177904,0.2010169882334115,0.19609514472157427,0.08600784171310592,1.2116658927624402,1.1507070191115547,0.05007377913414234,189802379.857059,178305140.0,213870216.465745,4,192945029.04496574,15511952.371420093,8246611.407684997,35565076.465745,0.1873795075305653,0.18432750841928444,0.08039570880991725,1.199461868938523,1.1268047146026914,0.0643905419699859
337,Behavioural risks,Tobacco,Tobacco,2007,6982619.852210055,6425037.24361729,7755724.73136737,4.0,7036500.419851192,598288.3813858144,427481.37819135515,1330687.4877500804,0.19057137806648705,0.1891121165851109,0.08502641166593819,1.2071096924880866,1.1107184546087843,0.09072918415844618,197912649.37409902,184817427.091177,213631824.502005,4,198568637.585345,11910360.986393867,7591286.454411522,28814397.410828024,0.14559148948767994,0.1451105157451844,0.05998107823686297,1.1559073614665833,1.0794248128031132,0.0568447067987672
338,Behavioural risks,Tobacco,Tobacco,2010,6680010.13094084,6297287.0,7913628.00822306,4.0,6892733.817526185,705075.1860465585,214023.37024783995,1616341.0082230596,0.24196684983102076,0.2344992641545481,0.10229253075953125,1.256672596980741,1.1846730548458722,0.04748235833328378,191426662.912176,156838000.0,215798782.602035,4,188872527.10659674,24476623.420812417,14218112.405679494,58960782.602034986,0.3080071590083843,0.31217236040241275,0.1295933495240321,1.37593429272265,1.2205375158582488,0.11007475272597848
339,Behavioural risks,Tobacco,Tobacco,2013,6762803.222274555,6149000.0,8048965.26070101,4.0,6930892.92631253,799610.4842360415,311647.5192559301,1899965.26070101,0.2809434487821736,0.27412993980731654,0.11536904302768697,1.308987682664012,1.1901817923949407,0.0682944051981375,191627866.71461898,143512000.0,217822933.751204,4,186147666.7951105,31121099.24013584,14843265.872639522,74310933.75120401,0.3877877211975191,0.39920421797710076,0.16718500841802275,1.5178029276381348,1.3352741702061082,0.11479395142467347
340,Behavioural risks,Tobacco,Tobacco,2015,7020258.749156015,6833129.97406051,8211775.35021209,4.0,7271355.705646157,644057.5342359504,165935.01296974486,1378645.3761515794,0.19638099184268984,0.18959949587957453,0.08857461528609366,1.2017589862017999,1.1697254536664081,0.0350294338154881,192542823.772605,170889000.0,221094315.782094,4,194267240.831826,20820019.611958787,12705685.647317499,50205315.782094,0.26074882874568717,0.2584342865380784,0.10717205599261247,1.2937890430752945,1.1482864510349584,0.09779552288878211
341,Behavioural risks,Tobacco,Tobacco,2016,7066683.78107496,6906113.0685904,8309220.26724678,4.0,7337175.224496774,654570.7475908006,112633.4657048001,1403107.1986563802,0.19855242460600725,0.19123261414989762,0.0892129092685932,1.2031688715086106,1.1758302090012027,0.02362109319530384,194419508.5356045,177302310.0,222791189.763305,4,197233129.2086285,19180803.669378944,10721489.463319004,45488879.76330501,0.2339728153102214,0.23063508623436155,0.09724940098217448,1.2565611229955493,1.145930217813017,0.08172661017569093
342,Behavioural risks,Tobacco,Tobacco,2017,7584156.994889795,6943241.46803695,8392947.09994972,4.0,7626125.639441565,728023.9670835264,578379.2659815252,1449705.6319127697,0.19114921182269584,0.1900972656961008,0.09546446013402385,1.208793780050205,1.1066420573314724,0.11301955810806309,206184580.760129,190226552.417764,223841028.75904,4,206609185.6742655,14816517.202230131,11386723.791117996,33614476.34127599,0.16303099008350386,0.16269594322041261,0.0717127709200183,1.1767075937298908,1.0856341824098483,0.08184474608248736
343,Behavioural risks,Tobacco,Tobacco,2019,7130005.04351423,6884504.73784236,8708897.65674744,3.0,7574469.146034677,990082.6402173354,245500.3056718707,1824392.9189050803,0.2558754037018009,0.24086082915265045,0.13071313924826736,1.2649998784773666,1.221443407626961,0.051028218182912734,194418839.689385,193384735.653506,229772303.160663,3,205858626.16785133,20716305.251580298,1034104.0358789861,36387567.507157,0.18716070708626759,0.17675998419171224,0.10063365153660749,1.1881615288000489,1.181841757351092,0.00788268350753012
344,Behavioural risks,Tobacco,Tobacco,2021,7126312.83863331,7002337.851644,7250287.82562262,2.0,7126312.83863331,175327.10799531022,123974.98698931001,247949.97397862002,0.03479358534955533,0.03479358534955533,0.02460278014246349,1.0354095987985508,1.0177047993992754,0.025782046744020504,195702042.93009752,194652812.737937,196751273.122258,2,195702042.93009752,1483835.5678047002,1049230.192160502,2098460.384321004,0.010722731111552829,0.010722731111552829,0.007582115881818919,1.0107805294709313,1.0053902647354658,0.007945543753660647
345,Behavioural risks,Unsafe sex,Unsafe sex,1990,457523.2481876865,429991.810663799,679000.0,4.0,506009.576759793,116115.78680454374,16067.685960314499,249008.189336201,0.5442525386907818,0.49210173240339145,0.2294734964268569,1.5790998413476645,1.4840775910068262,0.05204612156324291,21600619.76073175,20101247.9257113,39761000.0,4,25765871.8617937,9356875.973359019,769553.82384325,19659752.0742887,0.9101475926180879,0.7630152078587602,0.3631499847375099,1.9780363958967002,1.8407342215375881,0.052798427988117194
346,Behavioural risks,Unsafe sex,Unsafe sex,2005,1614455.001222525,1516542.6066521,2051000.0,4.0,1699113.1522742875,242059.04675826614,72106.20684901497,534457.3933478999,0.33104508514835596,0.3145507952972531,0.14246199344303032,1.3524183171666777,1.2703977493624208,0.06619038528129974,80318263.53669125,76353072.9070094,112703000.0,4,87423149.99509797,17038077.484173488,3001909.2317617014,36349927.09299061,0.4525736176602612,0.4157929232134605,0.1948920564533405,1.4760768061982428,1.4032051371294232,0.05539001075936499
347,Behavioural risks,Unsafe sex,Unsafe sex,2006,1554777.88282974,1469420.6212086,1799640.0,4.0,1594654.09671702,150618.64535819384,72626.62779698498,330219.3787914,0.21239006705600375,0.20707900194232481,0.09445223617352418,1.2247276062587131,1.157490095449907,0.06922703466763833,77322687.26607825,74042000.9475261,86860810.0,4,78887046.36992064,5955644.6732377885,2984743.5849587023,12818809.052473903,0.1657832843853781,0.1624957409656761,0.07549585067883408,1.1731288848009207,1.123354775566707,0.05720688389537329
348,Behavioural risks,Unsafe sex,Unsafe sex,2007,1475674.980949495,1400357.92392687,1750000.0,4.0,1525426.971456465,162393.45815433757,69456.86344410991,349642.0760731299,0.23693704954471706,0.2292093181880051,0.10645770737833857,1.249680506746923,1.18589799420059,0.06975456855542761,73426070.4616996,70521399.2622548,86100000.0,4,75868385.0464135,7323824.772123435,2853639.692453705,15578600.737745196,0.21216715860984664,0.20533718660565634,0.09653328942804025,1.2209060072647102,1.1726080322507706,0.05759662743251886
349,Behavioural risks,Unsafe sex,Unsafe sex,2010,1224266.88447587,1216368.47630577,1312882.51187565,3.0,1251172.6242190965,53588.0480036704,7898.408170100069,96514.03556987992,0.07883414702603776,0.07713886453527381,0.04283025936338457,1.0793460513404642,1.0723826058872103,0.009561183967742136,61516506.4016012,61015552.6003013,64901159.3121229,3,62477739.438008465,2113637.053150047,500953.8012998998,3885606.7118215933,0.06316364402189874,0.062191858200582976,0.03383024213363602,1.0636822342210894,1.0550202394203843,0.012068525619444595
350,Behavioural risks,Unsafe sex,Unsafe sex,2013,1131126.817476035,1060372.51681546,1481000.0,4.0,1200906.5379418826,190059.04935308924,42680.82547326002,420627.48318453995,0.3718658922110223,0.3502583006213062,0.15826298162953883,1.3966789750905464,1.3093138427260191,0.0559203286263801,55587253.80264555,53330644.262527,73282000.0,4,59446787.96695453,9291276.50821041,1343695.0299936533,19951355.737473004,0.358919615066925,0.33561705215366094,0.15629568604068692,1.3741067825706337,1.3183238060325317,0.03582396859396245
351,Behavioural risks,Unsafe sex,Unsafe sex,2015,1090136.285315935,1009931.13746329,1452000.0,4.0,1160550.92702379,197946.07661892573,40674.96658484498,442068.86253671,0.4055170610237902,0.38091293733260534,0.17056216320170847,1.4377217872963926,1.331943555643772,0.05529611415628669,52983414.8314172,50401663.753351,79451000.0,4,58954873.35404635,13721073.929482391,1463492.745448403,29049336.246648997,0.5482722534792872,0.49273850648777967,0.2327385871407465,1.5763566930807442,1.4995447207922978,0.040935380546073416
352,Behavioural risks,Unsafe sex,Unsafe sex,2016,1081663.93046604,994772.402512926,1100900.0,4.0,1064750.0658612517,48033.44042104736,13886.896711064968,106127.59748707397,0.0981151303079399,0.09967371770128026,0.04511240896913608,1.1066853053210781,1.0873481489168926,0.019026594440411014,52290511.2332247,49411939.1977583,54603030.0,4,52148997.916051924,2199824.3160856944,1503366.198830951,5191090.802241698,0.09927404953240059,0.09954344301300244,0.0421834436709007,1.1050574190473625,1.058256609277075,0.04260789680808925
353,Behavioural risks,Unsafe sex,Unsafe sex,2017,1035936.717960975,977063.493979736,1082427.08389847,4.0,1032841.0034500391,43434.11130248812,26213.54194923502,105363.58991873404,0.10170851953787317,0.1020133685308619,0.04205304703957673,1.1078369937756771,1.0602552693289553,0.03750081302768319,50018509.04996255,48274962.783112,52321696.4301838,4,50158419.32830522,1666553.7374080496,962518.6084440015,4046733.647071801,0.08090472355002815,0.08067905052159734,0.03322580256167654,1.08382675850529,1.04604670199027,0.028518494549470745
354,Behavioural risks,Unsafe sex,Unsafe sex,2019,984365.836450808,944057.468446454,1071883.30091244,3.0,1000102.2019365673,65349.71890093815,40308.36800435395,127825.83246598602,0.12985602276372166,0.1278127697533992,0.0653430407156358,1.135400477977614,1.0889074582039353,0.06068577267760329,46645465.1669714,46284723.9366047,51481661.7514646,3,48137283.6183469,2901927.356392384,360741.2303666994,5196937.814859897,0.11141357034937946,0.1079607618922467,0.060284401990775234,1.1122819231238807,1.1036798875771014,0.011461317868515968
355,Behavioural risks,Unsafe sex,Unsafe sex,2021,975043.2630614154,900652.055425061,1049434.47069777,2.0,975043.2630614154,105205.05476064543,74391.20763635443,148782.41527270887,0.15259057819195193,0.15259057819195193,0.10789783258470537,1.1651941106185466,1.0825970553092732,0.11306961844023639,47013597.54006015,43975284.5674187,50051910.5127016,2,47013597.54006015,4296823.412643655,3038312.9726414494,6076625.945282899,0.12925251976526628,0.12925251976526628,0.09139533321146812,1.1381827543598222,1.069091377179911,0.09577611714606232
356,Environmental/occupational risks,Air pollution,Air pollution,1990,6803918.06112107,4808000.0,7340635.81759191,4.0,6439117.984958513,1143486.3125649001,419704.6605198402,2532635.8175919103,0.372231969115544,0.39332030000196183,0.17758430816705523,1.5267545377687002,1.4151243887523024,0.09141825361546416,281253207.756063,157831000.0,291423301.668042,4,252940179.29504198,63588613.36745323,5352767.651268005,133592301.668042,0.47498943295220836,0.5281576934134031,0.25139783463694126,1.8464262512943719,1.7819896456086763,0.02820519532015249
357,Environmental/occupational risks,Air pollution,Air pollution,2005,7110324.750346605,6466000.0,8099053.2603924,4.0,7196425.690271403,811564.3936140359,598935.1456646151,1633053.2603924004,0.22967351249502274,0.2269256059435267,0.11277326113589439,1.2525600464572224,1.1390553237385674,0.12483563227287064,250279302.3052915,186850000.0,275526208.029446,4,240733703.16000727,38271423.16980534,16121607.856434003,88676208.029446,0.35430899484160494,0.3683580938831238,0.15897825135173393,1.4745850041715065,1.3394664292496201,0.0954622400780524
358,Environmental/occupational risks,Air pollution,Air pollution,2006,7095698.0516392,6219850.0,7953970.67288558,4.0,7091304.194040995,845849.0347667391,712578.8292324599,1734120.67288558,0.24439042646198497,0.24454185371751588,0.11927975610995897,1.2788042594090823,1.1408149797244629,0.1488284615885742,248026026.91713703,186446120.0,271145005.969158,4,238410794.950858,36818805.601107255,15269475.247120991,84698885.969158,0.34149192736718326,0.3552644752793866,0.15443430574817918,1.4542807647011264,1.3302825873616304,0.09123785353298243
359,Environmental/occupational risks,Air pollution,Air pollution,2007,7114891.7732017245,4630000.0,7943449.78555472,4.0,6700808.332989543,1512745.2414359294,707932.5805487954,3313449.78555472,0.4657062807384991,0.4944850861114596,0.22575563518036387,1.7156479018476718,1.536693687516571,0.14745917686688736,246537297.3027585,158000000.0,268698866.090018,4,229943365.17388374,49531167.340957545,15134421.705895483,110698866.09001797,0.4490146817585777,0.48141796135890774,0.21540594269159258,1.7006257347469491,1.5603626411566995,0.09097695648294976
360,Environmental/occupational risks,Air pollution,Air pollution,2010,7670123.51973499,6576174.24594865,8021933.4605085,3.0,7422743.742064047,753957.885045029,351809.9407735104,1445759.2145598503,0.18849229883194926,0.19477423238618058,0.10157401511417063,1.2198480697877694,1.1663504087441545,0.06797574131431414,248373237.76663,232831220.385048,262925045.635104,3,248043167.92892733,15049627.540857881,14551807.868474007,30093825.250056,0.12116371925034845,0.1213249512225182,0.06067342094731713,1.12925167509876,1.0667522910195597,0.0868281118167069
361,Environmental/occupational risks,Air pollution,Air pollution,2013,7204758.53646528,5527000.0,8157127.4770446,4.0,7023411.13749379,1193707.4631974138,768690.82361216,2630127.4770446,0.36505421572878477,0.3744800675278602,0.16996121113071735,1.4758689120760993,1.303556818611413,0.1581176933033099,237371705.356448,141456000.0,260910149.009108,4,219277389.93050098,53615118.96647876,16505769.681694508,119454149.009108,0.5032366803353007,0.5447627274611782,0.24450819568525436,1.8444615216682785,1.678060353441692,0.10305167008653662
362,Environmental/occupational risks,Air pollution,Air pollution,2015,7276101.1091507245,6485000.0,8210058.72667748,4.0,7311815.2362447325,876962.4914879119,714567.3710777699,1725058.7266774802,0.23708559031814103,0.23592755983854036,0.11993772587972425,1.2660075137513462,1.128359626057446,0.14554344807075686,235321735.42384148,167290000.0,258243266.520183,4,224044184.3419665,40408169.48873959,17089703.11809902,90953266.520183,0.38650601635401727,0.4059612919090898,0.18035803789070096,1.5436862126856536,1.4066694687299988,0.10762686232704351
363,Environmental/occupational risks,Air pollution,Air pollution,2016,7314168.941978389,6116400.0,8202792.72083173,4.0,7236882.651197128,1033789.902844646,798881.1199603407,2086392.7208317304,0.2852535588639805,0.28829992434471746,0.14285016804488823,1.3411144988607238,1.1958290729805752,0.16186962991601117,233575173.103075,162795900.0,255697431.837531,4,221410919.51092026,41913988.27713063,17798373.510694996,92901531.837531,0.39773718500696237,0.41958875399073975,0.18930407032189478,1.5706626016842624,1.4347730692423766,0.1129280530649973
364,Environmental/occupational risks,Air pollution,Air pollution,2017,7290724.232179934,4900000.0,8122881.53323922,4.0,6901082.499399772,1511762.956571631,779313.4750997308,3222881.5332392203,0.44205231614906043,0.46701101363728564,0.21906171339106842,1.6577309251508612,1.487902904526517,0.1584125984357074,230094869.257912,147000000.0,250624541.036437,4,214453569.88806525,47496977.77029675,17512809.3605285,103624541.036437,0.45035572227507975,0.48320268620626916,0.22147907258008323,1.704928850588007,1.5652712194415783,0.11279688050415224
365,Environmental/occupational risks,Air pollution,Air pollution,2019,7617101.38106354,6671739.56296979,7965676.52177875,3.0,7418172.488604027,669513.0630049885,348575.1407152107,1293936.9588089604,0.16987261873995094,0.17442799568178513,0.09025309994254116,1.1939429659381053,1.141696451003693,0.06781954613656638,232470057.578435,213284886.633513,240580972.75312,3,228778638.988356,14017453.683448926,8110915.174685001,27296086.119607,0.11741764252971525,0.11931221481301091,0.06127081507886042,1.1279794670426406,1.089950916109156,0.051707202269812826
366,Environmental/occupational risks,Air pollution,Air pollution,2021,7822702.169348935,7565408.98094388,8079995.35775399,2.0,7822702.169348935,363867.5165486445,257293.1884050551,514586.3768101102,0.06578115409102146,0.06578115409102146,0.04651430013203844,1.0680183157455565,1.0340091578727781,0.048743835181446905,230710029.51102048,225454915.338299,235965143.683742,2,230710029.51102048,7431853.7348817885,5255114.17272149,10510228.34544298,0.04555600971366063,0.04555600971366063,0.03221296339232962,1.046617871824494,1.023308935912247,0.03375700319782253
367,Environmental/occupational risks,Air pollution,Ambient ozone pollution,1990,172676.159329376,133000.0,235336.155531619,5.0,178350.6226585444,43020.5421010731,34702.63910235098,102336.155531619,0.5926478555526303,0.573791972274431,0.2412132991732624,1.7694447784332257,1.3628757811477636,0.2978367792602096,3498853.29555868,2534000.0,4716657.76773853,5,3551796.236339166,841980.8876657881,472616.82283993997,2182657.7677385304,0.6238208874059163,0.6145222367790429,0.23705776785596722,1.8613487639062867,1.3807629422094239,0.20018505272509624
368,Environmental/occupational risks,Air pollution,Ambient ozone pollution,2005,314799.0802820225,207000.0,359299.014807106,4.0,298974.29384278774,65687.30155102309,28819.540461845027,152299.014807106,0.48379752148787797,0.5094050490079616,0.21970886094161665,1.7357440328845701,1.5207685037778864,0.13567561546301454,5739490.654503465,3472000.0,6611940.32506294,4,5390730.408517468,1386518.6077778789,645734.4084332953,3139940.32506294,0.5470764766555025,0.582470293840287,0.2572042195965041,1.9043606927024597,1.6530791055597536,0.1667357699323467
369,Environmental/occupational risks,Air pollution,Ambient ozone pollution,2006,330846.531403156,187610.0,370663.374824462,4.0,304991.6094076935,81236.95250075447,26710.53877035601,183053.374824462,0.5532878765514415,0.6001915107761795,0.2663579914821921,1.9757122478783753,1.7634802590648473,0.11964767558475907,5998724.82408045,3159440.0,6807128.92995933,4,5491004.644530058,1639836.628904371,623078.7650186098,3647688.92995933,0.6080773892672243,0.6643026488045365,0.29864054668719275,2.154536541272925,1.8986671131847577,0.15393317027158834
370,Environmental/occupational risks,Air pollution,Ambient ozone pollution,2007,377343.3851597195,329685.043007841,392000.0,4.0,369092.95333181997,29469.226320199014,14323.399144688505,62314.956992159015,0.16514124652213721,0.16883269222465203,0.07984228919620079,1.1890136004461596,1.144557186207398,0.05625453729218923,6547577.5847932305,5768471.51361594,7157383.67304986,4,6505252.589063065,596205.8160218506,413691.83652492985,1388912.15943392,0.21212610945759128,0.21350626135086961,0.09164991026239622,1.2407764615211365,1.1350628271871124,0.09363635539865194
371,Environmental/occupational risks,Air pollution,Ambient ozone pollution,2010,332365.083905709,152434.0,390136.061114797,4.0,301825.0572315538,104282.28753118233,37847.06374556103,237702.06111479702,0.7151836117124518,0.7875491296020432,0.34550573265088186,2.559376917976285,2.1803868159709054,0.16875824563699907,5916755.427863944,2456000.0,7012656.03781333,4,5325541.723385305,2021008.0788728867,791294.0083257006,4556656.03781333,0.7701274952746129,0.8556230097314467,0.3794934269312579,2.855315976308359,2.409102372908772,0.19819945823957325
372,Environmental/occupational risks,Air pollution,Ambient ozone pollution,2013,329600.4077950535,217000.0,392525.235573056,4.0,317181.51279079076,74730.44613080518,41030.908825063,175525.23557305598,0.5325394975912714,0.5533904987988073,0.23560782428103405,1.8088720533320553,1.5188958884564678,0.18448947707781307,5858755.912851555,5073000.0,7020785.36072909,4,5952824.29660805,898281.2501737851,639960.49936837,1947785.36072909,0.33245716150360494,0.3272035698817699,0.15090001072022743,1.3839513819690696,1.1983406486227817,0.1618810331359771
373,Environmental/occupational risks,Air pollution,Ambient ozone pollution,2015,340430.438348023,254000.0,410356.211667652,4.0,336304.2720909245,65997.46001243881,44807.051992803026,156356.211667652,0.4592897521925129,0.4649248452763602,0.19624329956354372,1.615575636486819,1.3402773163307993,0.19505908865131807,6017266.843716205,4116000.0,7297500.69182856,4,5862008.594815243,1372607.6434818935,888803.8274544999,3181500.69182856,0.5287285364701719,0.5427321779504886,0.23415312708615277,1.77295935175621,1.4619210018746853,0.2189045801854575
374,Environmental/occupational risks,Air pollution,Ambient ozone pollution,2016,363428.7359075635,233640.0,437777.646495798,4.0,349568.7795777313,86605.38036355413,47763.32213308153,204137.64649579802,0.5616992447942244,0.5839699035548606,0.2477491853482192,1.8737273005298665,1.5555073442371319,0.19477062875740994,6413566.072774505,3796830.0,7788576.77134255,4,6103134.72922289,1725004.7928514169,955468.2633650103,3991746.7713425504,0.6223911512017406,0.6540486075507002,0.28264242383373717,2.05133671282163,1.6891896852833825,0.22078262705016194
375,Environmental/occupational risks,Air pollution,Ambient ozone pollution,2017,429530.786423113,355641.70700984,472000.0,4.0,421675.8199640165,54056.14571872331,36023.84486806349,116358.29299016,0.2708962818687,0.2759425309236118,0.1281936102557082,1.3271784233870538,1.2077626947483655,0.124292227197611,7289694.562017649,6072279.10623676,8162069.90458577,4,7203434.533714457,861447.2100488113,476340.39027523575,2089790.7983490108,0.2866774157092525,0.2901103339758414,0.1195883999524051,1.3441526256924874,1.200487400938224,0.09684033430784918
376,Environmental/occupational risks,Air pollution,Ambient ozone pollution,2019,404051.906104883,365222.408647554,469885.836875423,3.0,413053.3838759533,52909.1509443298,38829.49745732901,104663.42822786898,0.25903461076780726,0.2533895915480531,0.1280927672056532,1.2865744974834528,1.1629343403058985,0.14242060082454874,7341500.50246909,6210145.35725744,8425495.42133173,3,7325713.760352753,1107759.4019093115,1083994.91886264,2215350.06407429,0.30175712217539513,0.3024074017284037,0.15121521781325645,1.3567307907672947,1.1821785288631772,0.21882181567843545
377,Environmental/occupational risks,Air pollution,Ambient ozone pollution,2021,435502.03975679097,381485.234576359,489518.844937223,2.0,435502.03975679097,76391.29848223219,54016.80518043201,108033.61036086403,0.2480668297700652,0.2480668297700652,0.17540973751786196,1.283192114842494,1.141596057421247,0.1838175208596183,7865347.43206706,6957670.38260599,8773024.48152813,2,7865347.43206706,1283649.193602639,907677.0494610695,1815354.098922139,0.2308040572398533,0.2308040572398533,0.16320311399966833,1.2609140702411659,1.130457035120583,0.1710258064147313
378,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,1990,2335778.928582605,2047171.05579335,2910161.0,4.0,2407222.47823964,370546.435596949,193193.40068592993,862989.9442066499,0.36946559181879796,0.3585002848750978,0.15393111311752256,1.4215524353787872,1.2459060077941284,0.12257693410663999,73969040.74404606,68120000.0,81699000.0,4,74439270.37202303,6256966.2129443865,4669863.979227409,13579000.0,0.1835768027192242,0.18241715605401043,0.08405464188020817,1.1993394010569582,1.1045026294541496,0.09356263576761452
379,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,2005,3254918.0639636,2912992.25824473,3934000.0,3.0,3367303.44073611,519699.00602682837,341925.8057188699,1021007.7417552699,0.3136815494863676,0.3032122764475519,0.15433684999686856,1.3505013577929983,1.20863257467362,0.15568258067249216,91747034.2788658,89579619.1435778,107582000.0,3,96302884.47414787,9827932.50772043,2167415.135288,18002380.8564222,0.19621757801678721,0.18693501191290765,0.10205231713862838,1.2009651417201057,1.1725937611563955,0.03501049658710042
380,Environmental/occupational risks,Air pollution,Ambient particulate matter pollution,2006,3242469.12138119,2951443.89706495,3687200.0,3.0,3293704.3394820467,370544.25704890484,291025.2243162403,735756.1029350501,0.22691229288303635,0.2233825586940059,0.11250076474902267,1.2492868333586553,1.1371580921730933,0.13301572545213572,91588834.7057802,90664422.9537782,105732080.0,3,95995112.55318613,8445119.038062433,924411.7520019859,15067657.046221793,0.16451412548947814,0.15696275201379187,0.08797446883958192,1.1661915066056667,1.1544210638737085,0.014957917314570695
