measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2000,3911226.784006524,6183889.27011954,1774927.5329256633
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2000,2811473.015112429,4557528.910313304,1128158.2691104135
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2000,6722699.799118953,10710874.183041586,2853111.983253426
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2001,3922104.375964373,6191996.065652041,1786013.0654928102
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2001,2802758.718834992,4580336.217463785,1125074.1315322928
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2001,6724863.094799366,10755393.964230057,2877141.897541844
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2002,3982470.450530029,6293846.119808399,1829027.9793113803
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2002,2841065.43103005,4719393.277732496,1146364.1275958335
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2002,6823535.881560075,11029055.459845278,2945574.921487409
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2003,4013289.614926952,6343424.889336164,1857569.9553760448
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2003,2856917.580113593,4799852.394564085,1161383.6272840374
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2003,6870207.195040548,11105286.146178152,2988868.509876449
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2004,3931608.509141165,6328595.718205148,1820182.6333828487
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2004,2759785.8792451955,4686847.492495548,1122409.887824573
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2004,6691394.388386355,11014778.498602023,2939177.603389758
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2005,3900244.8147161584,6316757.021568168,1798041.3324399649
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2005,2745775.471478442,4703523.0691929255,1138854.7807509312
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2005,6646020.286194596,11096671.91073794,2956640.733637197
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2006,3742943.562683012,6110514.82667196,1736241.3451481536
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2006,2666558.779192234,4618508.755932409,1125445.4696022628
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2006,6409502.341875244,10694171.5590866,2869154.764250775
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2007,3645004.352669103,5973548.3671119325,1727148.426536506
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2007,2609060.3603557907,4464558.631053727,1104046.6429498668
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2007,6254064.713024897,10401292.296776664,2859010.712180361
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2008,3575104.744120865,5872533.398648883,1710984.2981810607
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2008,2571945.52045746,4378443.631482535,1090257.9094894305
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2008,6147050.2645783285,10270559.575221565,2851758.8805485787
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2009,3468666.1916210176,5715488.436006576,1675757.710144767
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2009,2509332.39556243,4269794.81646216,1073998.181231247
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2009,5977998.587183442,9982773.402971225,2802525.823017739
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2010,3431583.1718360293,5652970.753777255,1686994.0848010664
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2010,2493006.684611094,4246897.527636606,1086989.5056450325
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2010,5924589.856447125,9888305.43653883,2789519.026753527
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2011,3352335.1553918016,5516217.407713893,1648562.6355610387
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2011,2430780.375055541,4161998.265310487,1062510.0013127374
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2011,5783115.530447348,9629834.47300613,2745170.4299664106
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2012,3309281.20269028,5439346.301465357,1619964.4068928412
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2012,2412989.1000534147,4109792.1539142113,1056761.6657345498
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2012,5722270.302743695,9509150.787824089,2709997.020986325
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2013,3246711.7467196663,5305530.924374573,1580680.0276866504
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2013,2366785.062519229,4022408.247177093,1037708.622930942
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2013,5613496.809238898,9335463.34795918,2660783.236220874
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2014,3184812.0958604678,5195168.326359633,1548894.908748834
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2014,2312993.158611487,3933472.816226829,1013292.1819128837
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2014,5497805.254471951,9138840.811219942,2605598.298726391
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2015,3196281.242016666,5206401.952673461,1543342.9200448275
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2015,2328186.658709248,3944320.620686701,1022435.308620918
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2015,5524467.900725913,9185002.4822038,2585640.539515801
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2016,3155546.749169413,5127488.385988864,1512551.7662007576
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2016,2285395.226541016,3853202.883819977,1007887.2419418832
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2016,5440941.975710425,9005964.180551054,2504254.6023196243
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2017,3128630.4469058905,5067994.358664284,1493692.5189673344
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2017,2270472.704005914,3814857.480202716,998854.410441597
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2017,5399103.150911805,8881520.784768699,2484617.61594239
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2018,3119430.1247175643,5065012.773832738,1479632.8043824488
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2018,2245444.6205367683,3766493.736831582,994415.2649829066
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2018,5364874.74525433,8758463.155235644,2463900.824358497
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2019,3100926.107768999,5008402.404363894,1460357.6929517696
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2019,2220663.6972797154,3712021.7232547393,978668.5943437404
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2019,5321589.805048715,8700879.843889818,2429000.650063077
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2020,3138359.7869338207,5026912.701798382,1453293.2057145
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2020,2245444.347856206,3764857.342585841,979811.4727440496
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2020,5383804.134790026,8781619.401246887,2422980.7206905363
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2021,3097363.55600208,4927118.089349519,1415870.8038528278
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2021,2219336.030897961,3693501.286420533,960779.3500497934
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2021,5316699.586900039,8633867.295791507,2378056.8681237157
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2022,3103857.269484896,4977256.556878166,1405938.0920722375
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2022,2166524.9777952107,3614321.0356439385,932305.1735393776
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2022,5270382.24728011,8548796.337450001,2354547.0883958363
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,1,Male,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2023,3142667.946259129,5048580.028726064,1424298.2818044657
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,2,Female,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2023,2167660.768491853,3590147.5878976043,909414.9363970537
2,DALYs (Disability-Adjusted Life Years),240,Europe & Central Asia - WB,3,Both,22,All ages,409,Non-communicable diseases,113,Diet low in whole grains,1,Number,2023,5310328.714750983,8628296.648301486,2350110.771161743
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1990,451447.60466464766,634997.3879255815,266350.2090277708
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1990,299263.0678893487,445624.997814876,168396.30929805303
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1990,750710.6725539968,1066204.5303227536,457192.2815161614
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1991,450666.6602326246,629087.0008597585,267595.9650656348
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1991,299533.0410713065,440208.8358808127,172835.1855791256
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1991,750199.7013039318,1058162.9785987178,454514.1296029001
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1992,450438.3111129796,633525.599769399,266730.97520121484
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1992,302077.06756000454,444696.5244786145,175251.75832602283
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1992,752515.3786729842,1057109.2659595748,451284.08819557534
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1993,453452.39808771946,647509.0863735768,276546.72348085407
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1993,305406.28683987097,450388.9782913316,175935.21988865937
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1993,758858.6849275908,1075681.95164273,459744.6369908255
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1994,454017.9475523804,654361.6766052381,264236.71889734373
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1994,305915.11265508115,450131.285897926,179164.84877853977
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1994,759933.0602074616,1078743.6071331275,460482.1451553246
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1995,450185.8304203462,658921.1111654786,262788.44263102004
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1995,305436.9384712139,452279.693762321,180300.3378658689
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1995,755622.7688915603,1076748.6249689476,459010.65706737054
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1996,443490.2975930743,650979.4911186575,263452.4629046275
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1996,304779.37421163707,455436.2097531959,179014.81438274172
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1996,748269.6718047122,1076026.4557488717,452417.19674768567
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1997,437858.3361147577,649357.3372776179,260676.4482546806
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1997,304331.1359246696,454708.8961878313,175220.1379176317
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1997,742189.4720394271,1065128.191687634,439021.8199244408
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1998,433629.3490832508,642194.4590105934,260925.44142356992
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1998,304513.8330469837,457370.5816883708,171000.7327641482
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1998,738143.1821302342,1054870.4335524146,430942.5832626649
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1999,429916.2910292609,639200.8929332534,252386.46707012615
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1999,303216.053213191,456211.9298768914,165646.63158805523
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,1999,733132.3442424518,1056810.3387748336,429892.1108523811
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2000,427430.9531185237,638615.3825980951,246774.3215832373
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2000,303214.428688985,458334.2350984945,165832.1982965984
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2000,730645.3818075082,1073656.9304953257,426558.3612637784
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2001,425886.1371116536,645637.4784612174,241796.63148595067
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2001,304477.4059597728,462494.68547474046,165413.79940781518
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2001,730363.5430714259,1095036.8527507128,423205.4829757752
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2002,428965.0111421805,658529.0600004862,240958.3177691041
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2002,307888.0618603573,467307.31074072747,169311.121280209
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2002,736853.0730025377,1095855.3269491715,425108.9729945769
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2003,436316.3743494359,682851.917298251,243071.4972455179
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2003,315481.02441833826,474907.3604508544,175310.59970253386
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2003,751797.3987677747,1135651.3671917417,428676.74020108907
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2004,439091.6484635662,691974.2742210124,241665.51573930183
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2004,316388.8297360655,474341.941357375,172742.25528932607
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2004,755480.4781996317,1143926.6121270382,420717.6626407447
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2005,443664.9831155842,705115.0895162891,239464.40341549832
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2005,320374.6279795066,482912.00205103005,172587.52988006393
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2005,764039.6110950909,1153601.7740267075,425009.1926902212
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2006,449917.3575610773,717912.5962214121,248905.646763023
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2006,325271.28533903795,505521.8001510239,173255.64833452806
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2006,775188.6429001156,1168385.415408675,432923.4690240564
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2007,456243.3504133543,730117.182643977,257078.53789159103
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2007,329820.7044299416,519964.4979210368,174966.52420452368
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2007,786064.0548432958,1190755.003556922,441494.01069473824
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2008,464957.3968061101,739985.5608111398,260843.8733843512
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2008,335687.61175702524,519935.26849114726,179110.8604656633
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2008,800645.0085631353,1212198.356226202,450317.195981938
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2009,473589.2511498333,744258.6696521067,263771.37748326425
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2009,341235.7825305547,515434.9246720144,187973.67432051484
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2009,814825.0336803884,1229487.4108135318,458589.1891369952
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2010,480062.7072892533,744500.8939445117,271277.3899444886
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,112,Diet low in vegetables,1,Number,2010,346200.1933264357,515662.84198915615,194761.75300981957
